	DZQV_CD8_naive	DZQV_CD8_CM	DZQV_CD8_EM	DZQV_CD8_TE	DZQV_MAIT	DZQV_VD2+	DZQV_VD2-	DZQV_TFH	DZQV_Treg	DZQV_Th1	DZQV_Th1/Th17	DZQV_Th17	DZQV_Th2	DZQV_CD4_naive	DZQV_Progenitor	DZQV_B_naive	DZQV_B_NSM	DZQV_B_Ex	DZQV_B_SM	DZQV_Plasmablasts	DZQV_C_mono	DZQV_I_mono	DZQV_NC_mono	DZQV_NK	DZQV_pDC	DZQV_mDC	DZQV_Neutrophils	DZQV_Basophils	925L_CD8_naive	925L_CD8_CM	925L_CD8_EM	925L_CD8_TE	925L_MAIT	925L_VD2+	925L_VD2-	925L_TFH	925L_Treg	925L_Th1	925L_Th1/Th17	925L_Th17	925L_Th2	925L_CD4_naive	925L_CD4_TE	925L_Progenitor	925L_B_naive	925L_B_NSM	925L_B_Ex	925L_B_SM	925L_Plasmablasts	925L_C_mono	925L_I_mono	925L_NC_mono	925L_NK	925L_pDC	925L_mDC	925L_Neutrophils	925L_Basophils	9JD4_CD8_naive	9JD4_CD8_CM	9JD4_CD8_EM	9JD4_CD8_TE	9JD4_MAIT	9JD4_VD2+	9JD4_VD2-	9JD4_TFH	9JD4_Treg	9JD4_Th1	9JD4_Th1/Th17	9JD4_Th17	9JD4_Th2	9JD4_CD4_naive	9JD4_CD4_TE	9JD4_Progenitor	9JD4_B_naive	9JD4_B_NSM	9JD4_B_Ex	9JD4_B_SM	9JD4_Plasmablasts	9JD4_C_mono	9JD4_I_mono	9JD4_NC_mono	9JD4_NK	9JD4_pDC	9JD4_mDC	9JD4_Neutrophils	9JD4_Basophils	G4YW_CD8_naive	G4YW_CD8_CM	G4YW_CD8_EM	CYFZ_PBMC	FY2H_PBMC	FLWA_PBMC	453W_PBMC	684C_PBMC	CZJE_PBMC	G4YW_CD8_TE	G4YW_MAIT	G4YW_VD2+	G4YW_VD2-	G4YW_TFH	G4YW_Treg	G4YW_Th1	G4YW_Th1/Th17	G4YW_Th17	G4YW_Th2	G4YW_CD4_naive	G4YW_Progenitor	G4YW_B_naive	G4YW_B_NSM	G4YW_B_Ex	G4YW_B_SM	G4YW_Plasmablasts	G4YW_C_mono	G4YW_I_mono	G4YW_NC_mono	G4YW_NK	G4YW_pDC	G4YW_mDC	G4YW_Neutrophils	G4YW_Basophils	DZQV_PBMC	925L_PBMC	9JD4_PBMC	G4YW_PBMC	4DUY_PBMC	36TS_PBMC	CR3L_PBMC	ensembl_gene_id	external_gene_name	gene_biotype
8.0	17.56877339	11.4657242	14.524947	11.784363	16.919621	17.67282841	10.194411	6.628888	10.12030458	15.532887	12.40644414	7.403263	14.644198	13.5322489	12.81767	7.210266	13.567077	7.66497	9.328664	6.2573118	6.405135	11.75663389	16.027716	26.992013	9.120732	9.954090026	0.432648	7.559896002	25.87905	17.334356	13.481729	17.63339274	15.907098	21.873177	21.266016	8.270798	9.1505158	12.698904	15.022987	21.107418	9.697093	10.990449	28.511159	13.600573	16.601936	9.195133	8.497205	15.085436	2.7039883	11.19348304	9.340999	10.796358	25.691718	5.4675535	9.597816	0.849903	4.74128279	19.521721	18.804331	16.86588101	20.000301	13.326346	14.471929	23.864955	14.532015	12.47718	9.900264	12.097387	11.442368	13.75701453	11.789721	19.859958	10.56620788	17.260622	13.857	16.686866	8.715481	5.004825484	16.059112	13.06201	13.072482	15.803337	12.16248453	8.600752	2.1640036	7.398274	12.9872796	12.337968	12.248511	9.426873	9.800343	7.395994	8.495009	13.33486871	13.809017	17.35223	12.127991	14.469932	16.853231	10.26376	16.0680536	8.970447	11.494668	11.988546	12.962302	14.851775	15.420091	12.721535	12.061228	13.34711053	12.65654	4.9417339	8.401954376	17.0677357	15.364501	17.393129	17.19482	12.73088	1.3924216	3.554104001	8.60314	5.110717	12.647817	12.584708	13.5708073	9.50236	11.106063	ENSG00000131591	C1orf159	protein_coding
13.0	1.53707	0.467157	1.58727	0.488809	0.377024	1.31094	2.20642	1.76365	1.585359	3.86839	3.305942713	0.930663	1.491702101	1.32472	3.521416302	0.877563	2.08755	4.23614	0.633818	0.385041	0.342351	1.18347	1.9442	2.454365	0.612991	1.95519	1.67563	0.4021281	2.47567	1.02385	0.413381	0.4229	0.81918	0.0	1.42678	2.25695	2.49351	1.9101	4.17759	1.91557	0.67743	2.5961	1.4547	12.3954913	1.65393	4.33433	1.12935	0.978021	0.257289509	0.734267	0.468088	1.88352	3.01185303	0.67228	1.23076	1.44239	1.7575	2.07999	3.38832	1.23791	2.06193	1.6038	1.27206	1.50352	1.02736	2.89179	4.31329	1.900947	3.725201384	1.559415	1.42827	1.8071	4.585000359	1.297936835	2.59341	4.240865653	2.441571	0.162776	2.22195	1.44116	2.02176	1.811821348	1.03686	0.70331	1.98429	0.520952	1.42481	1.43949	1.23806	0.343323	0.780077	0.576152	0.688181	1.98683	0.293756	1.6922	0.670659	4.41752	1.36707	3.21676	0.350759	1.16452	0.316722	1.7947066	2.79283	1.66724	2.271846237	2.55325	0.954821	0.338926	0.729354902	0.124704	0.77787	0.397024	0.341384	0.857304	1.32867	0.35004	1.71033	3.02436	0.5371728	1.79485	0.790907	0.740394	1.07128	2.0638816	2.11117	ENSG00000162571	TTLL10	protein_coding
29.0	0.0	1.5648731	0.154772	6.79825	10.20135	3.05903	9.743298	3.6691	33.13419	7.45097	47.942306	68.863331	36.169096	0.0	5.241759	11.99031	7.62696	7.511595	7.680762	6.943423	0.0	3.01404	0.0	30.5318	0.0	0.0	1.023241	0.0	0.0	1.367952	3.59202	1.34481	4.081859	1.811644	9.95077	7.74219	27.10621	11.805369	12.632793	18.69397	3.83148	0.0	16.72546	21.174519	6.365333	8.0229	1.728725	4.17793	1.251207	0.0	0.626563	0.178797	21.433	0.0	0.0	0.0	0.0	0.0	2.285901	2.087011	2.163605	4.84457	3.489098	3.87238	11.858346	15.37278	10.372503	26.69974	32.1226	16.27203	0.0	7.09031	10.15498	4.3297	10.34485	1.49307	3.42979	3.478907	0.0	0.0	0.92934121	30.43045	0.0	0.187878	0.0	0.219803	0.0	0.537443	1.308693	4.36451	6.9953	8.04662	8.18039	3.67894	8.7613	0.0	6.95824	1.66663	10.416218	12.8796601	31.1301	9.579043	18.059785	28.96724	20.29012	0.0	22.331895	7.69447	17.177174	3.81747	1.93849	1.662657	0.0	0.182799	0.0	33.977009	0.0	0.0	0.0	0.341148	6.0752883	5.03059	9.03363	8.519067	10.24298	3.974032	5.61354	ENSG00000186891	TNFRSF18	protein_coding
28.0	0.0	0.0	0.175219	0.288104	1.364768	0.926373	2.55317	8.07186	23.34448	10.25428	74.63309	82.3697	43.2418	1.46906	3.998004	0.0	0.0	0.0	0.0	0.692606	0.597048	0.132337	0.0	3.8978816	0.0	0.0	0.0	2.781467	0.0	1.022962	0.0719931	0.0	0.0	0.127371	1.847181	31.93296	27.819165	9.50089	9.78881	21.85232	13.01708	0.55221	4.697271	4.981594	0.113983	0.0	0.0	0.0	0.2972488	0.0	0.118175	0.305684	3.54554	0.967529	0.0	0.0	1.787585	0.0	2.622561	6.33838	0.243548	1.941473	0.406637	0.789461	21.79134	25.83421	21.12382	39.074	54.99799	45.12592	1.73898	3.683245	7.62647	0.0	0.0	0.12991	0.0	0.4130993	0.0	0.0	0.0	8.837294	0.128678	0.214083	0.0	4.301373	0.0	2.843742	1.86322	3.701768	6.859287	7.613647	10.24421	10.143378	3.542753	0.14845	1.423031	1.846558	0.302703	47.99132	29.50789	9.5327	8.343853	17.21992	26.01575	0.819638	5.574822	0.0	0.666573	0.52154	0.0	0.0	0.0	0.0	1.33662	6.819739	0.575045	0.0	0.0	0.386758	4.859321	2.948762	10.95352	5.775287	5.073953	3.040582	5.092519	ENSG00000186827	TNFRSF4	protein_coding
4.0	0.9037906	2.7505636	19.563907	27.503655	26.572386	25.682539	6.031937	1.412	43.25404	23.18730631	47.297327	94.22011	64.947216	57.7320383	34.9758778	3.09191	8.133151	33.9923706	63.511466	99.7465587	94.011337	66.450236	50.33623	25.002122	6.985952	51.745657	22.777853	46.522801	51.76156	70.820207	73.767427	11.612012	2.30632	49.153225	97.598836	65.960069	71.59293	68.14626074	39.050906	1.141172	1.9149409	18.78708706	111.62438	78.78521	44.629601	34.9684909	18.904948	2.50988015	59.4130426	33.30468	61.911342	65.617519	133.9935	68.7310719	34.207651	41.550673	12.30197	40.102717	55.149389	101.266506	120.489864	79.102878	43.22494036	1.63382	28.6875	66.408337	86.210102	82.64917307	113.474835	111.2726	48.988659	11.0927031	67.120451	47.15489288	58.909503	63.99177	72.35699486	67.5501543	51.914285	16.214912	18.235906	101.89734	80.041813	81.822867	30.053907	49.999093	27.42180801	6.895212	2.5486507	17.99616	33.82551	68.557334	44.046339	25.728117	21.142286	8.4868763	15.390179	24.464315	48.41694026	35.291945	33.853839	14.633173	2.857133	11.161626	20.85543936	41.2127355	81.597938	46.53937	35.2296473	18.03850013	1.798406	4.4799393	32.9166724	50.126703	85.941238	144.3533256	71.407913	26.576193	31.3879015	11.023997	23.1991068	43.335568	58.67744954	64.882183	43.110134	22.78994402	54.433966	ENSG00000078808	SDF4	protein_coding
21.0	0.585295	0.127379	1.96355	1.94833	1.5619	1.28152	1.02188	1.61922	0.243899	0.308071	1.07249	0.167433	0.781547	0.0968797	2.00816	0.12805	1.06723	0.27566	1.3548	0.765211	1.02563	0.131038	0.288626	1.15619	1.49935	1.95261	0.0830322	0.0449376	1.36104	1.25813	1.00341	1.42471	1.04204	0.998169	0.201804	0.84373	0.501247	0.323989	0.0417068	0.0900234	0.147634	0.0	2.9948	0.193049	0.867	1.61354	0.59088	0.0	0.707552	0.149777	2.22533	0.471408	0.173207	1.81843	3.62887	0.0564437	0.0	2.4679	0.520065	0.0434893	1.49058	1.1506	0.537322	0.0534953	0.318169	1.4446	0.681251	0.908496	0.170266	1.06251	0.986336	0.784121	1.92984	2.20816	1.00676	1.37713	2.37011	0.281041	0.685536	0.888987	0.576318	0.884132	3.56161	2.26278	0.0	0.534383	0.815584	0.401883	0.0	0.742784	1.29959	1.88211	1.46615	0.986104	1.16004	0.243786	1.2505	0.883171	0.995201	0.267727	2.49462	1.27472	0.573319	0.703779	0.465785	0.831197	0.672493	1.49083	0.17813	0.596938	0.135273	0.0438432	1.01187	0.712875	1.02568	1.02651	0.929509	0.73029	0.0	0.317809	1.11249	0.105694	1.8614	2.74191	1.16487	1.04148	1.33043	ENSG00000176022	B3GALT6	protein_coding
26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.418791	0.0	0.0	0.365284	0.0	0.0	0.69941	0.0	0.402491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.800234	0.0	0.0	0.0	0.0	2.772019	0.473422	0.0	0.0	0.0	0.0	0.0	0.0	0.667622	0.0	0.0	0.0	0.579085	0.492077	0.0	0.226066	0.259816	0.0	0.0	0.0	0.540895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.156343	0.0	0.0	0.364682	0.0	0.3187126	0.0	0.0	0.384392	0.0	0.0	0.0	0.58577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.304935	0.314735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.387489	0.251215	0.0	0.0	0.0689833	0.349583	0.0	0.0	0.0	0.0	0.0	0.293513	0.0	0.0	0.427893	0.0	0.0	0.0	0.0	0.0	ENSG00000184163	C1QTNF12	protein_coding
12.0	20.967917	37.143876	56.1317	51.084793	44.48144773	43.364068	53.088427	44.39650081	69.547628	66.724139	83.731687	88.01812	62.031763	73.958407	58.17541136	47.77377	33.175336	44.6607944	43.935921	31.242253	52.583756	29.657354	28.811868	54.3674725	50.500151	55.0874825	21.375669	57.50503	37.72629	55.128963	50.357453	44.45489102	43.91368776	50.856303	33.486796	58.037083	60.032691	34.69011	43.3620302	38.726776	51.874229	65.052035	38.75429421	36.577301	23.93174	49.59684	49.87169	47.892645	22.618827	45.394874	44.840504	46.437805	59.932712	61.390302	40.534471	32.620666	34.866425	54.947777	50.648736	65.391074	46.311416	49.98631209	44.92866	52.010256	40.04822715	57.321724	61.28150257	58.530627	67.339612	48.91153002	55.20562	49.70243437	47.858706	54.13786	50.832835	38.90534792	43.289722	19.337661	44.08257805	47.113175	51.91307	46.301864	55.39777695	60.550973	36.982828	45.615058	40.918762	34.6698883	46.26928	56.871859	49.38787294	58.101796	56.252128	65.75407	61.46475087	53.053869	55.858153	41.694014	58.837255	51.473528	51.739472	49.991474	46.16867	49.928112	42.143723	54.077695	65.814495	62.646128	45.933299	41.630495	61.81403383	21.21292114	49.422828	56.7756182	55.62416	67.056509	50.097946	46.159515	52.406385	47.47649704	47.78316855	56.145682	57.068383	57.043538	52.742268	34.82049701	54.156945	ENSG00000160087	UBE2J2	protein_coding
14.0	3.366802003	3.80208	0.0	0.395353	0.672154	1.735513012	2.1239107	0.51435	4.444558	2.952702	2.161654	1.2146265	2.284654	5.219319	4.546648	2.43952	0.229625	2.328704	2.986656	0.0	0.922303	0.355851	1.071969	2.852333939	0.7438886	1.735935	0.0	1.153267141	6.436279	2.070647073	2.34783	4.049501	0.903111	2.356147	2.364822	0.9809634	0.0	0.0989708	4.41928	1.075285	0.115148	3.086018	3.2338	6.024275	1.788819	3.684656	1.606639	0.0689719	0.0	0.909754	1.070333864	0.738267	2.263656	2.217546	0.533993	0.0	0.0	4.613376006	1.98664384	3.184697245	1.830707	1.4267	1.15645	4.41093	2.081438	1.144240001	1.16288368	2.958161	1.248456224	3.708421	4.02815186	2.597378	1.636388	3.054664	5.548509	1.74341222	0.399652	0.5469582	0.966926	1.011673	0.814403	2.890557	0.777598	1.103036	0.119738	0.0	3.422353	1.260444	1.650317411	1.4636649	0.0309586	1.723118	1.692486	0.94658	1.0863562	1.153156	2.136631	1.654068	1.201309	0.629967	2.991081	1.675319	4.6232171	1.55406654	1.001432	4.048903	4.158421652	3.877386	2.786194002	2.571151	1.754894	0.320597	3.043157	0.982885	1.13538	1.255208218	2.41327629	0.578455	0.0	0.0	1.480357003	0.532263	1.321240583	1.443655203	2.069114002	1.263235902	2.931084017	ENSG00000162572	SCNN1D	protein_coding
7.0	0.259767	0.8551821	1.719702	5.3897244	2.861077	4.68254934	2.0577038	1.8100743	3.3665014	3.039198	6.8565279	16.27962547	2.5500878	4.58881059	4.682653	0.447571	2.30938753	11.7099704	9.275718	7.8306634	10.422553	19.775403	5.74049793	4.3553472	1.862893813	3.4477296	0.681899223	9.906771	19.148504	23.652146	6.349786	1.620739	7.2325051	5.355494	14.324632	6.969622132	4.7380055	19.17942	8.590629	0.587756	2.339023	3.26978	10.099441	13.425543	19.747789	5.7747189	5.35359215	1.69734077	11.808134	3.076461	8.214591	10.493796	11.023632	4.709008	1.987651	13.271329	1.3007473	7.744539	16.781539	28.8777207	20.531847	11.59967	5.9293628	2.65245	3.53827465	6.540781003	18.087193	18.9327415	27.600824	9.649776	7.5440859	2.073274	19.159321	6.369536	25.365133	18.51063703	27.39512909	4.322636	3.869371	4.1473778	4.612501376	3.9349415	4.963471	20.58081	2.9758047	3.834894	2.989974	4.01108	1.463527	3.619609014	3.589066	7.8777505	4.463468	2.6305911	0.919732436	2.57801	2.2148259	9.131903	2.5726664	6.193005	4.651516	1.7656685	4.6193972	2.2265526	6.852786	4.155321077	7.691823052	7.208746	15.588191	5.294409	3.8572572	1.0973966	5.628866	3.884959	12.786881	3.838934	5.1816977	3.1055645	1.659354	0.630605	5.062068	6.186334	8.683539	9.9109351	6.3052145	2.7366891	7.826716	ENSG00000131584	ACAP3	protein_coding
19.0	8.209009	7.959145	11.761161	12.249173	8.767406	11.74043	8.90952	8.784829	7.780144	9.239935	12.348204	8.102809	11.593704	12.246369	7.88419	8.77063	7.533037	9.249038	11.4877	6.4816247	8.224152	5.063291	2.6292248	10.0214	5.4579906	9.147362	0.696559	2.581187	4.10989	10.326481	11.748056	19.2923814	9.467864	11.3239	4.75856	9.076673	8.9572988	4.25417	2.1627039	4.140375	6.234211	8.449158	7.90636	0.650194	2.851208	8.76866	6.719212	13.87434	4.658532	9.869277	12.262282	8.643289	5.232585	8.98456	8.521247	1.36767	3.08092	12.318774	6.876904	7.483635	8.854618	22.042376	5.27219	14.240585	7.032471	9.779973	8.751128	9.108812	9.218433	8.241495	10.19421	7.09062	4.708994	8.951244	4.854820008	5.87556	10.079748	7.292053	12.2586831	9.847856	20.536229	14.754188	8.06308	12.599253	3.160173	6.96327	7.435218	11.400492	8.241283	8.683319	10.245783	8.571002	7.641987	6.932327	7.995159	7.41064	12.775482	10.3312	8.483359	14.61183	11.010637	12.189932	12.720749	6.103835	7.816359	4.86906	5.53641	8.291424	7.893114	9.953773	17.326014	4.719787	7.631526	13.036306	12.818942	10.327097	5.5844158	8.974665	2.985059	1.98391	8.635645	7.88614	18.8760137	11.935239	10.646411	11.777427	9.737254	ENSG00000169972	PUSL1	protein_coding
6.0	88.43993038	129.5971567	125.3249402	72.40620817	144.356036	111.341212	129.130509	105.927013	106.0706306	77.2602589	124.8994452	110.3738522	128.740123	86.72282665	113.362702	69.899122	69.22513652	78.3824404	84.0909152	39.73581108	76.633075	71.40843	85.884607	131.099148	71.83946707	91.08023	16.5257481	58.16050803	99.696393	104.672766	120.8825903	128.023625	105.694412	114.9152938	98.508437	104.915972	120.297721	85.051262	107.247703	158.6509808	96.95025029	82.735418	117.7346268	107.7265025	58.046858	75.671779	60.3105171	95.53394558	36.7088657	83.05946831	88.958929	98.7255114	110.1862389	93.282944	79.067195	54.217385	61.28701348	94.67451998	98.538889	143.3440343	102.4103581	106.375601	147.969289	130.616154	106.5444717	122.3360131	105.402101	110.022782	125.313254	109.045445	133.096233	141.946995	103.2479951	77.28713734	86.33414932	84.29050045	86.874308	45.8761779	81.580793	87.937502	85.192533	125.6333411	98.607737	81.1807078	44.62920841	59.154678	100.2294463	102.12203	160.205489	88.31440407	78.38813459	83.29916101	113.1061325	83.894428	86.967485	103.907971	89.765132	76.777618	97.020893	99.902827	110.0360444	71.993803	112.997992	114.6676789	102.803687	94.521423	106.4416671	72.92749582	100.108362	89.8674824	102.861832	37.84017373	93.4105973	73.99491581	100.802692	109.1069611	117.873613	111.204531	47.6661439	69.466851	65.26650728	80.71252132	85.143009	78.428077	93.11421163	76.9339628	87.752233	ENSG00000127054	INTS11	protein_coding
62.0	4.43833	5.13064	3.52632	3.02467	7.30404	3.689668	2.95125	1.96781	2.478205	4.34352	5.40822	6.648	5.880992	2.13951	2.2196	1.663	2.72432	4.69215	6.28799	4.83445	4.597583	3.34732	0.803219	3.61873	2.24754	1.90069	0.969996	6.51752	2.20963	8.53565	3.52935	4.91215	6.71376	4.17779	4.66841	7.482141	8.41868	4.1588	4.82044	6.13808	5.86001	2.28259	8.16847	3.30864	1.66423	3.44322	3.706336	15.76705	6.664653	2.908806	3.19427	3.84808	11.39303	1.32943	1.73317	6.67635	3.13423	3.20191	5.0298	9.93704	10.317113	12.273247	6.86199	6.04613	8.437209	10.484532	12.453973	17.6461	23.599788	12.713258	5.06935	2.67444	6.466141	2.71564	9.527358	9.10641	20.935234	6.44689	2.37205	2.23801	2.64993	5.87279	3.74588	6.904192	2.24112	4.09834	2.74328	3.26371	2.98347	2.25194	1.51043	5.329687	3.23366	3.145017	3.6308	3.29554	4.52538	5.458484	4.482411	6.10261	8.6823	6.892797	4.64255	2.92706	4.77672	4.17886	4.327716	2.85178	5.84574	4.614487	14.131273	2.12939	1.53699	1.67913	3.65146	5.475822	4.455764	2.79464	1.14645	3.387	5.28186	2.79205	7.25462	3.8102	2.58006	2.02955	3.22036	ENSG00000224051	CPTP	protein_coding
18.0	0.698386	0.303899	0.27559	0.453572	0.68531	0.533851	0.0	0.0	0.0970275	0.840308	0.0328252	0.906282	0.248702	0.577911	0.0	0.577238	7.05543	11.7435	12.2521	0.713125	0.261118	0.0	0.65603	1.3793	0.0	0.0	0.0	0.0357406	0.974413	0.71046	0.365855	1.48176	0.0	0.0	0.669445	1.55247	0.0	0.0	0.0331797	0.358073	0.146803	0.145797	0.519644	0.0	0.0	3.17808	7.26369	41.8541	5.73858	0.0	0.0621157	0.294663	0.792141	0.0	0.136215	0.403882	0.719418	1.60442	1.05384	2.11089	0.737214	0.175992	2.31534	3.06344	0.284875	2.83674	2.10787	0.421636	0.169275	1.20253	1.01366	1.16921	0.196746	0.493238	22.2185	15.2389	31.5584	4.66586	0.454742	0.618598	0.10576	1.32791	0.0	0.0	0.152331	0.722245	0.147495	0.0798989	0.0326311	0.393804	0.353635	0.561394	0.135591	0.10816	0.189311	0.814057	0.568161	0.390165	0.870449	0.340543	0.703794	0.27031	0.280533	0.522272	0.493731	0.896839	1.13664	0.461069	18.1289	16.5305	47.4669	2.63326	0.0965665	0.283427	0.886433	0.362837	0.307984	0.322595	0.0738435	0.40431	0.632308	0.644465	1.38175	2.20628	0.617351	0.0	0.0	ENSG00000169962	TAS1R3	protein_coding
5.0	0.997972	0.875456	1.379632	0.593693	1.656352	1.203748	0.848082233	1.380919	1.9790444	1.20935	1.236154	3.678247	1.17145885	4.28564	0.8539458	0.906392	0.689553	0.472903	3.886205	0.641503	2.026195	1.44441	0.103008	0.905023	0.806801	1.576395	0.25918	0.468535452	3.266304905	5.318565	1.721618	1.50631	1.878466	1.18758	2.364482855	1.625361	0.654893017	2.615034	0.8958794	1.91613405	0.737677	0.95078	4.449755	0.885591	2.8862338	0.431958	0.825126	1.989498	0.613711	0.967713	1.37502	0.9210805	2.9588546	0.0	2.033762	2.311123	0.28488	1.250533328	1.593191	3.627497	4.7847	2.709267	3.111947	0.990599001	0.297913	2.312366	2.8210385	4.326624	3.012283	2.337541	2.265392	0.538407	2.968353	2.340127	3.0213689	1.732623	5.145547	0.6688827	0.713073	0.208296	2.022798	0.368344	0.612316	2.37178	0.497735	0.0668015	1.702247	0.439439	0.0	0.4862	0.726359	2.040923	1.065079	0.519569	0.854487	0.580716	0.598631	2.441846	1.022695242	1.82097	1.207051	1.193313	0.330725	1.75664	1.22928	1.62652	1.8480284	2.691611	2.370161	0.789881	2.470186	0.109533	0.960951	1.449868071	1.169701	1.287815	0.77441	1.073344	0.754391	0.158892	0.674758	1.0124906	2.72585	1.354311	1.208702	0.772648	1.131576	ENSG00000107404	DVL1	protein_coding
15.0	16.742817	3.755	0.0	0.0	0.3765442	1.0446993	0.11577	0.159769	0.9011259	0.144628	0.771575028	2.002862	7.08918	5.381873	0.140505	0.0	0.0	0.184414	0.0	0.0	0.134742	0.945892	0.0840789	0.142063	0.0783967	0.1064944	0.169309	0.0	35.814702	1.147424	0.0	0.0	0.0	0.921463	0.0	0.2821244	0.913267	1.904988	1.911986154	0.9714123	0.2987381	1.878422588	0.156574	0.118095	0.0	0.0	0.180731	0.0	0.0806627	0.0763544	0.3722919	0.0	0.0	0.270749	0.174519	0.186826	0.0	45.789346	2.848914	0.142629	0.0578696	0.135363	3.211043949	0.0	0.106885	2.224441703	0.430184	0.918151	0.435604	3.193042	3.341768003	0.299811	0.0504538	0.1269613	0.157912	0.0438765	0.0	0.0764103	0.124388	0.6428393	0.0452016	0.100165	0.583462	0.0720961	0.0	0.0	33.751616	1.377764744	0.0	0.7077682	0.2613614	2.61292	1.4222144	6.516796	1.363352	0.0	0.227686	3.331518	0.3290394	1.674639	0.0922503	0.731129	0.5972	0.536535	0.891753	5.502038463	0.113533	0.0	0.227032	0.1609926	0.321833	0.0	0.0412682	0.0	0.241632	0.0	1.187312	0.0	0.0	0.0	1.272056	1.068824834	4.765149	2.425226	0.9278532	0.774395	1.220336025	ENSG00000162576	MXRA8	protein_coding
20.0	13.03818	26.521191	22.983493	69.672356	22.67806	48.46746	20.8669001	26.84394	32.96128	28.048257	38.99097451	32.14155	37.326041	48.73568	11.53877	18.287148	11.96168	18.222907	22.802878	14.576129	17.320515	25.683282	9.54345	21.85115	15.977241	14.273857	50.307415	14.231658	27.5931	24.29575	40.304609	32.01522	25.805824	27.121309	31.31534	57.908799	44.25634	36.6189	15.42068114	21.351148	40.189274	27.58367	23.32005	12.252611	16.209335	32.22262	38.60501	16.838294	14.744564	20.99819	19.821	13.637239	21.679589	61.338177	23.125141	37.16589	28.16353	34.15979	20.200284	28.012531	28.720601	23.227718	26.91442522	27.7859	29.660706	21.95097	25.23056	28.972881	18.359483	24.162338	16.711922	35.3926157	17.769605	18.477116	17.005378	18.306722	20.716816	13.553993	22.971322	15.101648	18.88358	15.091177	16.971405	23.20944	47.563776	27.30413152	24.9132	40.192324	12.06207	38.752124	26.17573	33.55262	30.7326	37.640676	32.054291	32.23213	29.645548	44.99742	55.75327	36.06916	44.386741	41.747072	36.32891	20.393896	30.113613	29.192656	22.14095	25.39287	23.108	25.402717	35.931909	13.670994	26.030311	26.1991	24.4038	31.388946	30.933603	25.429233	58.182161	25.556796	33.93201	34.02384	28.588674	38.00093	30.90599	27.584689	40.314782	ENSG00000175756	AURKAIP1	protein_coding
55.0	134.093095	152.136728	123.433924	125.9831219	154.125833	133.15341	117.948763	141.624409	343.770269	172.169205	260.17941	346.157373	291.094096	352.86847	184.314468	138.435842	136.73201	194.7049491	163.899163	59.474846	111.123024	92.683374	163.44183	164.8404961	110.460891	75.46203401	41.232385	301.721833	556.515447	334.721263	273.920504	148.505319	129.443636	187.585536	284.307804	361.266739	368.889748	414.991147	285.184851	237.699765	115.272558	228.739479	229.74596	320.821104	259.666182	233.362379	164.971198	141.146506	47.89280506	56.63116849	72.354236	156.238971	271.74524	189.373872	67.623738	76.325361	142.068933	239.252035	355.230525	361.619463	288.126663	220.3916813	246.546422	170.789276	196.203221	326.324386	322.478426	274.586317	371.50016	354.90633	309.948169	138.772212	270.153629	201.58568	275.345695	221.63356	232.235914	60.838491	86.5882544	73.71429464	93.316378	203.044586	157.0184	149.5751474	65.467144	228.484714	264.73591	157.547735	140.712915	123.688696	141.148261	164.823373	193.363751	157.321651	79.672183	122.849817	141.707524	206.46817	197.567366	241.247569	200.10116	138.156335	151.822905	162.144487	223.811683	287.342258	246.837968	199.758756	266.785801	135.419503	113.967469	28.502347	106.941092	120.877991	180.817103	256.902691	163.334545	99.278519	70.12305009	135.894316	114.873385	149.607311	153.705604	148.452954	152.12569	79.090022	222.100074	ENSG00000221978	CCNL2	protein_coding
106.0	64.51745	47.85109	28.90316	66.01319	37.09342	69.86844	39.96855	54.08487	51.03230843	53.68967	52.948151	64.40924	37.30503	85.6036	24.52645	35.43067	34.18775	27.51773788	47.32274	17.880303	37.013665	31.98091	30.06141	49.00417	38.57225	31.50093	10.2402012	29.59492	70.95597	40.73455	38.03088	36.56604	41.60207	44.56538	49.7824	55.49611	38.01124	55.85956	35.08156	52.62172	61.00132	58.789137	49.16562	43.99956	26.952776	26.84792	75.58593	31.14821	18.86066	22.63555	27.53434	24.1701	47.00514	59.4053644	55.24308	9.352618	23.3788	51.61025	49.88714	36.5316	51.24611	44.70634	47.13118	55.50516	38.79657	45.11106	49.83403	42.82619	46.5248	48.0888	39.130324	48.51293	39.6736	25.2915	31.88786	30.42588	37.16545	19.490745	26.99029	25.45582	20.34085332	44.87906	42.28495	36.42216	6.397642	22.2931641	63.60981	51.45131	36.33481	50.50131	44.3877	66.37987	35.12504	53.42951	36.04169	43.97009	52.26692	56.53725	53.91768	35.807	49.18145	66.89847	56.74834	50.6007	64.45445	46.0723	40.01573	39.87032	36.08994	42.5477	54.51893	14.6428429	41.17392	28.12185	38.44519	50.83017	45.77752	40.2253	11.65134	22.76799	43.813593	48.62442	43.26418	54.04436	38.03496	37.16861	37.92007	ENSG00000242485	MRPL20	protein_coding
